"V1","V2"
1,-0.445686799593472
1,0.638108622617221
1,-0.811259769042182
1,-1.14474150328613
1,-1.0401112352765
1,0.073649988948165
1,0.389298205838676
1,-1.64731882095064
1,1.9326195221908
1,-0.726294627890551
1,0.388026533890152
1,0.449383337469585
1,0.262907300077489
1,-0.1809096943247
1,-0.699823083709413
1,0.00100267120154366
1,0.576132676684351
1,-1.22680468998072
1,-0.350320567240273
1,-0.65924860288085
1,-0.90250325481106
1,1.50227797241299
1,-1.21331882158405
1,1.78015229915713
1,1.23574887865387
1,-1.57132488077297
1,-0.305687190133765
1,1.05739630805195
1,-0.778790199959539
1,1.55068886173346
1,-2.45970902133815
1,0.566730908157475
1,1.12479194973909
1,0.170552752605005
1,-0.227665385419999
1,-0.23066298565444
1,-0.255839387106225
1,2.10305469210337
1,1.61014967876626
1,-1.05796930346784
1,-0.00709034877157177
1,-1.3541665835745
1,0.150331083427189
1,-0.799094085404773
1,-0.292225136955189
1,0.679023782103822
1,-0.13740198603323
1,0.229134839610423
1,1.13665292262104
1,-1.46025655019534
1,0.646026599272018
1,-0.505811585148806
1,1.14586487047751
1,-0.100367785092625
1,-1.12630494115655
1,0.66996499687719
1,-0.0425618330252504
1,0.639953733719885
1,-0.950502459934732
1,-0.361713603931345
1,-0.0443673876898739
1,-0.35223362851875
1,-0.363329749513107
1,0.403426480505382
1,-0.998377093037271
1,-0.0216342975403834
1,-0.897380499975608
1,0.494293575785974
1,-0.843506024414839
1,1.19349912612975
1,0.0634315745932773
1,0.16071342513498
1,0.477898735122663
1,0.555383319664741
1,0.403413187302272
1,-0.934787219381897
1,-0.686049451968865
1,-1.97380659879833
1,0.123350069384443
1,1.2879239314278
1,-1.11425857080763
1,0.446399601648726
1,0.627764124661618
1,0.0195900653629421
1,-1.25773756222453
1,-0.510918753817966
1,1.33944590278411
1,0.808671962779462
1,0.494287211277402
1,2.41069488448059
1,-0.284815001051825
1,0.203636393361156
1,0.824731834629352
1,-0.122797605551087
1,1.02540031375151
1,0.527359985411625
1,-0.232247185191319
1,-0.168904433230868
1,-2.51453331597165
1,-0.609415013064094
1,0.0334489498684746
1,1.24732704845522
1,-0.709056735495126
1,-1.52696956077602
1,-0.227379558435694
1,-0.00764849321166685
1,-1.5007666308297
1,-1.87610994367111
1,-0.858240014680493
1,1.27742784240591
1,-1.37084531051322
1,0.330468654218018
1,0.12214277772487
1,0.661522956968133
1,0.694040480303944
1,2.55954064007862
1,0.308835231474655
1,-0.673081716589163
1,0.0654032569433542
1,-1.20538054076191
1,-0.4258513474276
1,-0.758242872779811
1,-0.126931878282034
1,-1.03365990686143
1,-2.88393651992029
1,1.53727244206137
1,1.46704354147962
1,0.514950205146622
1,-0.76807163898117
1,0.25468911827855
1,-0.320529271108045
1,0.106013150935937
1,-0.213588310878248
1,0.276337638140883
1,-0.310518070206788
1,0.905649350896744
1,0.395732625578862
1,-2.30962835903883
1,-0.557386879107284
1,0.337139393720751
1,-0.606356893268737
1,-1.28096130627857
1,0.777038205746811
1,0.855956737290624
1,0.162208555426674
1,1.06480425868464
1,-0.661947016649299
1,-0.974778422733685
1,-0.202959459411884
1,0.706200577094066
1,-1.01268686567205
1,-1.01432278018866
1,-0.367740701626941
1,1.07615273024931
1,1.09778770272358
1,1.25939079547343
1,0.869316508720666
1,-0.825224186847739
1,-0.37233378971305
1,1.13713765395089
1,0.116992608162022
1,-0.450276805391119
1,-1.46759851608095
1,-0.389210730308728
1,0.604124160581086
1,0.250435000524348
1,-1.77251749284629
1,0.0648626687515631
1,-1.10211173041551
1,-0.107825070173233
1,0.45990197246604
1,1.11344761997432
1,0.921999214966717
1,-1.0121627480207
1,-0.725949216331272
1,0.430847229025325
1,0.441346325259755
1,0.0873269332629191
1,0.562430459085229
1,-0.545004175387313
1,0.129206403553184
1,1.02150640400168
1,1.09055195610924
1,-0.456181812276982
1,0.975327903835318
1,0.920338440940099
1,-1.24975258879791
1,-0.293707455471488
1,-1.67731541804703
1,0.0394452599058953
1,-2.07418451197515
1,0.114495906351043
1,0.317653839410401
1,-0.64777390043793
1,0.949238640675574
1,-0.275642550448861
1,1.26329578260039
1,-1.07635629317897
1,1.91999285364947
1,-1.18549401183611
1,0.427192809975992
1,-1.67769415796653
1,0.18119023058292
1,-0.144811810567469
1,2.40223559260702
1,1.23802450023416
1,0.411221152178423
1,0.649340685473281
1,-0.901993375504241
1,-1.33498260337643
1,0.182438110611207
1,-1.44533253653207
1,-1.52650322127215
1,-1.09130610009522
1,0.145509570471055
1,0.267854796846721
1,1.21459982565677
1,-1.71266048123332
1,0.245350212222541
1,-1.14122667321316
1,-0.86247778594599
1,-0.342765101577436
1,-0.059241572763694
1,-0.15493000722604
1,-1.19974428474274
1,0.46504840775458
1,-0.24069713577305
1,0.826691444261159
1,-0.741003387078489
1,-2.2282295984069
1,1.01912107439212
1,1.18763476969398
1,0.783484297497177
1,1.61502483700845
1,0.358447191732115
1,-0.541521478773315
1,-0.288039760389749
1,-0.0521420006555314
1,0.0669147862287333
1,-0.586564954590029
1,-0.0113591037035301
1,0.921703057520765
1,-0.517543001078016
1,0.220591976364325
1,-0.591770047211171
1,-1.23520003322215
1,0.174398068347829
1,0.134632181360873
1,-0.241970949118188
1,-0.574180617543749
1,0.041102631843125
1,-1.94050499515584
1,-0.0240343448614634
1,0.677230415330112
1,1.34566064654451
1,3.22679997609722
1,-1.89723909624969
1,-1.36843551584322
1,2.34223102421294
1,0.261042044851132
1,0.883751706501533
1,0.363009576498777
1,-1.1625205285705
1,0.302084609099275
1,-0.705756626397672
1,1.20556271061973
1,1.55122366421202
1,0.42906748601246
1,1.58573374633245
1,1.65615704463137
1,0.17733498670223
1,-0.343194327428951
1,-1.29635413849719
1,0.062826583441577
1,-1.15121013264638
1,-0.0629500973331108
1,-0.742956047266721
1,1.09278862595175
1,1.50414207039661
1,-2.57241955122816
1,-0.831525517780712
1,0.32543886789283
1,-0.984310333563337
1,-0.390896920937748
1,-0.0354433290766386
1,0.801486875155438
1,0.437546249375741
1,0.668508845726537
1,-0.759134048622842
1,0.0134966475878109
1,-0.615136910355114
1,1.43008876615326
1,-0.63882609243849
1,-0.887351243619875
1,-1.21088569572827
1,0.375032030232207
1,-0.709894922881957
1,-0.430870608844074
1,1.03150145257087
1,0.428741033733321
1,1.34812413666749
1,1.06263416365487
1,-0.662007364021888
1,-1.68510644617361
1,-1.53288650864777
1,0.319359736841957
1,-1.92684353959353
1,-0.6135344165368
1,-0.355258817738731
1,-1.02521041837086
1,-0.454222643357678
1,0.88346312177863
1,0.0818220453837828
1,-0.675884415816196
1,-0.107701908191396
1,0.484288902538695
1,-0.848917945335767
1,0.436452280468409
1,-0.654903094841331
1,0.587377703475951
1,-0.090821004041832
1,-0.174186039027811
1,-0.465279801791944
1,-0.589590846526889
1,-1.66976705165779
1,-0.831765007630459
1,-1.70386747012638
1,0.432436538849022
1,-0.35297816029444
1,-0.0517433185799291
1,-0.277660757958021
1,0.525045783755953
1,-1.3251380903706
1,1.72792897826049
1,-0.50918769307378
1,-0.308387276414542
1,-0.663902560928691
1,0.279356059564695
1,-1.75048431610591
1,-0.496058538323685
1,-0.13685860948572
1,-0.412031658268968
1,1.57884050022016
1,0.880777292721866
1,0.355659849182595
1,-1.27730802007992
1,0.484936122075149
1,0.888433070192643
1,-0.550908206339847
1,0.199006763355278
1,0.406751281299167
1,0.134051566179759
1,-0.602751910448322
1,0.714487092900543
1,-0.154985675144521
1,0.596872274520562
1,1.18804989940223
1,-2.33821354130666
1,0.834844498117006
1,0.735200090314531
1,0.100655865351527
1,1.66551697033886
1,-0.546677751064633
1,-0.458557882979998
1,-1.26083088914674
1,0.0463943463773206
1,0.00849985819289947
1,-1.00817619666589
1,0.728189516582115
1,0.611390168995066
1,-0.0543563164546458
1,0.710433207916389
1,0.829062794097458
1,-2.35655772273804
1,-0.899651058000154
1,0.64879300758863
1,1.52469379546704
1,-1.5239514881277
1,2.73553407147603
1,-0.0225164212792128
1,-0.242850421733757
1,-0.906942060969667
1,0.466195508211283
1,-0.404419434371727
1,1.18787263321306
1,-0.886042186222291
1,0.574540329030571
1,0.956806768674283
1,-0.981794936531703
1,0.518232741336477
1,-1.26915426145862
1,0.153807198567883
1,0.311609665482001
1,-0.300615234104911
1,-0.877835140328263
1,-0.941065116468012
1,2.25073264953924
1,0.351150956996824
1,0.275858395055568
1,-1.11215865337131
1,-0.872300610129081
1,-0.884476068060177
1,-0.912920889316732
1,1.35023120493724
1,0.536595722965321
1,0.492280320420802
1,0.165344054152686
1,-0.251263016651885
1,-0.805572214033619
1,1.85865098498181
1,0.832904258270323
1,0.738548703214289
1,-0.189567909533549
1,0.692402267159967
1,0.524858367191349
1,-0.0737219671955752
1,1.13821854300228
1,0.685811146055747
1,-1.26095513617576
1,-0.558417806512848
1,0.766334657684707
1,-1.84115967249748
1,-0.28785527217287
1,-0.364817589597124
1,-2.18649041798289
1,-0.580544964550109
1,0.754404774039004
1,-0.23512189222736
1,-1.36718017567933
1,-0.813352809026657
1,1.63218046754811
1,1.11796804255615
1,-1.03088144401589
1,0.0502305977875027
1,0.785333935829592
1,0.730755716768157
1,0.574580152051227
1,-0.24351542488711
1,-2.09692494140516
1,1.34786998581002
1,0.757374197841998
1,-0.285914489848488
1,-0.395816999322439
1,-0.413941124835127
1,-0.505275645530351
1,0.897547071853347
1,0.588986330477061
1,0.0307373811385153
1,1.0818244015895
1,-0.260560153829415
1,-0.696591291284985
1,-2.27611022734395
1,0.0321956125805212
1,0.446330952963705
1,-0.509584816847183
1,0.462905684931901
1,0.387405924231443
1,-1.17347449769234
1,1.05703182573052
1,1.18265906062186
1,-0.373584503917312
1,0.350579745746357
1,0.174941236093791
1,0.791174163517409
1,-1.17875839074099
1,0.199328157396395
1,0.265312326605239
1,-0.508764393193937
1,0.0455651381857041
1,-2.36915542433129
1,-0.817416875531226
1,0.839332301316561
1,-1.61935269776076
1,1.52168672849815
1,0.305110591899329
1,0.0583702376415631
1,-0.0785123920715869
1,-0.648596331586667
1,-0.339778611329375
1,0.062222301721899
1,1.38583019107244
1,-0.499499841455847
1,-1.1589441217927
1,0.511953460272868
1,0.273823129582749
1,2.13302184528965
1,0.4069316614705
1,1.61756751199448
1,-0.107569629470785
1,0.753842656650238
1,-0.0784775608501304
1,0.348149176818646
1,-2.00167372886491
1,-0.12318074768781
1,0.929029902812278
1,0.385136999340394
1,-0.446283084894431
1,1.57243719281247
1,1.53277413356289
1,0.392893864870119
1,0.444292141059937
1,-1.49042788888038
1,-0.682647226344093
1,-1.16646569172093
1,-0.301761768982724
1,0.27668190488289
1,0.427591648123401
1,-0.914087524160934
1,0.760488470311515
1,1.39493538035881
1,0.796762679217266
1,-2.6391202047834
1,-1.46740904477365
1,0.107858515845752
1,0.208698100582998
1,-0.637531937093676
1,-1.08607871055663
1,-0.932208285382724
1,-0.147537946200699
1,0.695616710728484
1,-0.968201216039119
1,-0.236460156519291
1,-0.639838629433789
1,0.421937049465106
1,0.571635461191334
1,-0.499090670656997
1,0.945166899821192
1,-0.851253964169985
1,0.65049769601217
1,-0.210435838295888
1,-0.18731813021062
1,0.0134921575116477
1,-1.73991946260389
1,-0.31346818174275
1,-0.656322638911138
1,-0.62006506441361
1,0.293428027472042
1,0.325889515687439
1,1.4483532996211
1,-0.127849058321669
1,0.765278438887569
1,-0.653960459593172
1,-1.52573992727851
1,-0.447306972991647
1,1.37189531537725
1,1.14441793062317
1,0.69405613384139
1,0.141532081041255
1,-0.208272132364557
1,-1.98695464742637
1,0.317702173786955
1,1.767633074916
1,0.118330391211119
1,2.49013615425672
1,-0.608024783890037
1,-0.0693668466465779
1,0.756391332235944
1,-0.547562182069965
1,0.158473616897079
1,-0.704102041871244
1,-1.3138855301424
1,-0.861128308717151
1,1.53871216831425
1,1.03096137739008
1,0.973593385672318
1,0.456939177997329
1,-1.01524068916135
1,0.578013198183852
1,2.2047246878295
1,-0.774130238063263
1,2.42773950187413
1,-0.569758455171397
1,0.776768110210297
1,0.496812734835498
1,-0.5666721742561
1,0.436755275691965
1,1.05936262125787
1,0.991866015438637
1,-0.876094363669648
1,-0.511515529582859
1,0.732758367267998
1,0.291558584344362
1,-0.592399261495116
1,0.518610216089713
1,-1.01914990779632
1,-0.460801415724448
1,-0.337846744133815
1,0.250016940795215
1,-1.22338084086365
1,-1.48147317073769
1,0.381611049547681
1,0.170302790737268
1,1.42095761524739
1,-1.03546033750574
1,0.295072738497423
1,1.99173908680273
1,0.0178948957316976
1,-2.46098640024484
1,-1.51194690448244
1,-0.541632918631167
1,-0.0839631866325242
1,0.172911328985478
1,-0.200708586226617
1,1.26934578799527
1,0.441173649480147
1,-0.0762877381808718
1,-0.140312694268624
1,-0.243680334564751
1,-0.806079893253871
1,0.970130967962703
1,-1.06729834523097
1,-0.804031807330578
1,2.43680748794188
1,-1.11246404416939
1,0.338746423690472
1,-1.40913427730934
1,1.23530794075143
1,-1.02103168252126
1,-0.573392621142577
1,0.0677711468682815
1,-0.997790697461107
1,-1.52207410215674
1,-0.429109548125993
1,-1.03595581439756
1,-0.633240797388346
1,1.01144397602525
1,-1.53996993122888
1,-0.0146456542462392
1,-1.21757275577259
1,0.228491024326526
1,0.541868976543502
1,-0.237745226361993
1,-0.0780940835379102
1,-0.165505763936424
1,1.01180230640445
1,0.241369610605488
1,-0.537781753035776
1,0.313693331390309
1,0.122190950341563
1,1.68113157752008
1,-1.11216743876147
1,-1.27952759068188
1,-0.472474029154537
1,-2.40403218478742
1,-0.21821375476708
1,-0.576160268632067
1,1.02077710184675
1,2.12523100373308
1,-1.08287146146032
1,-0.449565492840063
1,-0.632671121656053
1,0.823439875356642
1,0.640047620010405
1,-0.213289624051537
1,0.8156627428949
1,-1.62171645879755
1,1.07682537952838
1,-0.219576981041248
1,0.419917725859355
1,1.66461488507609
1,-0.0456690040819505
1,0.121739500541954
1,1.70053780423389
1,-0.192708209766166
1,-0.138344646740428
1,-0.212790644915856
1,0.246972430593144
1,-0.433095338338086
1,0.0907030685720946
1,1.54884471951992
1,-0.771196897343132
1,0.0751352653400331
1,-1.86057235123291
1,-1.28603079884193
1,0.272137526654827
1,0.326030303632543
1,-0.529393394528183
1,0.895768835847844
1,-0.558474412365567
1,-0.361166498058521
1,1.24984402443629
1,-0.567820378327885
1,-1.54811432358837
1,0.256925768692125
1,1.2569704362555
1,1.73216625642314
1,-1.09140581871358
1,0.565335140627576
1,-1.13018347391106
1,-0.443726188386491
1,0.801873035462128
1,-0.632890624409692
1,-0.651970285798195
1,0.656862326901705
1,0.18003092884722
1,0.321542038944638
1,-0.376021499177953
1,-1.61974715230118
1,-1.25881321038743
1,0.24494140779198
1,2.56745271538165
1,0.227519974258386
1,-2.11145308466843
1,1.6914722770245
1,-1.91138821603917
1,-0.102176657858993
1,-0.00202204937395841
1,-0.435169364123986
1,0.111881149874367
1,1.141385268586
1,-1.36309440507078
1,0.117028280728869
1,-0.365031062583639
1,-1.07119253632404
1,1.37758218202271
1,1.12845238236039
1,-1.14118329297923
1,0.566250183568161
1,-0.133797881856077
1,-1.20766960649647
1,-1.26671726054629
1,0.941019578962991
1,-2.08344400203493
1,0.244690553591685
1,-0.8689293909271
1,0.848033869469381
1,0.307603287861235
1,0.041606558537097
1,-1.45085397100062
1,0.633601745294142
1,-0.486689585303279
1,-0.326728065872169
1,-1.68570528145055
1,0.505287874331444
1,-0.402571697400968
1,1.3089175374785
1,1.08773423885446
1,0.782425559503724
1,0.141966466446507
1,-0.0900530982153524
1,0.501677584771093
1,0.971037709233958
1,2.37230340184792
1,0.0329408030458229
1,0.375160852623021
1,-1.15472802052403
1,-0.0685960992760367
1,-1.37547123001299
1,-0.0906593124946049
1,-0.0620394113498627
1,-0.264295043218219
1,-1.14071976994811
1,-0.375119838869717
1,-1.56560626010382
1,0.700932177537676
1,-1.41478708980224
1,0.98539046832562
1,0.300438157112132
1,-0.255320440479447
1,1.13309663402399
1,-1.88349691811971
1,1.59661274481193
1,0.0191665399599473
1,-1.50163805966858
1,1.21435874297752
1,-0.640400865090189
1,1.08221488054514
1,-1.55521962331282
1,0.265130541126495
1,-1.0887420343759
1,-1.33265600830485
1,-0.597137437928224
1,-0.956709650716599
1,-1.78394950378799
1,0.117340923534009
1,-0.203173690503238
1,0.826471755017157
1,0.890945879267817
1,1.03993470615992
1,0.654000331658364
1,-0.591369945714865
1,-1.43938309939774
1,0.836708667833239
1,-1.80410977423827
1,0.106117267058317
1,0.331948925432007
1,-0.443129743385704
1,0.581334961657013
1,1.2983435694843
1,-1.90288292115778
1,1.4147898391436
1,-0.303290214497491
1,-0.435161805885583
1,-2.43427040838697
1,1.09934107943365
1,-0.866381490895219
1,0.177664537743129
1,-0.422587255306558
1,-0.0934139698581409
1,-0.246881447849345
1,-0.167228688712843
1,-0.912144649113432
1,0.341291495235136
1,-2.48617570906511
1,-0.943242310169758
1,0.723295661070609
1,0.833107999239525
1,1.84539806214084
1,0.603872359605404
1,-0.508076973692508
1,0.303720249396056
1,-0.250493441237928
1,0.452929373529062
1,-0.243499991983815
1,0.294620050387193
1,0.35040241836564
1,0.408438666548441
1,0.0878553198790899
1,-0.71068635733994
1,0.396246991832652
1,1.33499092495768
1,-0.077780059063208
1,0.601606335447591
1,0.974560056035604
1,0.180894080885867
1,1.7177123919527
1,-1.36763443953651
1,1.09439815935051
1,-0.462132651216113
1,-0.690999991523803
1,-0.0622537510850354
1,1.68443336085946
1,-0.192850132277378
1,-0.231204351234659
1,0.136175472924202
1,0.39707388511539
1,-0.152206150935182
1,0.48897337284824
1,-0.559741384877233
1,-0.553816430402717
1,0.821835642196539
1,0.0139282916141234
1,0.875734158923468
1,-1.76026077823864
1,-0.728625749147531
1,-0.472459099679518
1,-2.14441083692594
1,1.17655924663685
1,0.185750824690172
1,-0.299564872647096
1,-1.02769863482439
1,-0.830808795652725
1,-0.652699294604475
1,0.477106879912135
1,-0.591330494926315
1,-0.847368294928845
1,1.31159548452911
1,-1.23313443105956
1,-0.0191312011117087
1,1.01348582339946
1,-2.5812370575015
1,0.0869768242592212
1,-1.13586875596902
1,1.48816685691873
1,-0.588947058704025
1,1.05226613676197
1,0.350308515303659
1,0.935901312276377
1,-0.0216353219113556
1,-0.243200194019764
1,2.5845943268721
1,0.111476884026763
1,1.5848390817591
1,0.494175447883316
1,0.387598625986863
1,0.769038704314438
1,-2.26708122054201
1,0.917648085787199
1,-1.23632716267987
1,0.848624233178275
1,0.426397694850114
1,0.847382997687692
1,-0.797584118512842
1,0.507773688728938
1,0.341828957210089
1,2.37346871618527
1,-1.30019854667359
1,0.809948679441135
1,0.467740466154769
1,-0.358983756461143
1,1.07744323829414
1,1.08272854087009
1,-0.666578471651729
1,-0.0122944284351108
1,1.30193383466988
1,-0.80102212661878
1,-1.04188749510382
1,-0.30322387678818
1,1.68397935709743
1,-1.48010249362158
1,-0.6992748730892
1,0.712365897326904
1,-0.494348230288282
1,0.209977668771043
1,0.536496318084284
1,0.348548984195895
1,-0.424240571422341
1,0.265501984720611
1,0.774626083955015
1,0.00386047539650103
1,0.292162022124075
1,-0.295428451954176
1,1.33544493451471
1,0.974247227190755
1,1.13588967955633
1,-0.425174255915348
1,2.23056027565834
1,-0.0236128169429955
1,-3.07157871346723
1,-1.25202830339441
1,0.995453313048938
1,-0.316325534200271
1,2.90092750620117
1,-0.252306727150506
1,-1.14881421844546
1,-0.611399304917169
1,-0.105364106561751
1,-1.90599337217549
1,0.577060474699537
1,-3.32565755445289
1,-0.755013218741809
1,-0.577048434277013
1,0.170346155670964
1,0.324432525501669
1,0.243588601196907
1,-0.962992374244423
1,0.0314763218326617
1,0.620440981669868
1,-0.993273182569611
1,-0.110857456371083
1,-0.149781408180908
1,-0.4734967649325
1,1.15548623050186
1,0.269648000610216
1,-1.25199526734147
1,0.750518114511296
1,0.457818061292753
1,1.02554940918252
1,-0.439894512642528
1,0.962026564432046
1,-0.95206275211928
1,-0.451807111062144
1,1.8790368874131
1,0.616738230268561
1,0.853064676953153
1,-1.4893218572265
1,-0.244309975981025
1,1.48614077986951
1,-1.58896389184811
1,0.404597962432423
1,0.329225948583692
1,0.808378410545877
1,-0.351633450042489
1,0.165123001240805
1,1.03351282305315
1,-1.71152795956038
1,0.504589625502468
1,0.259767221888578
1,0.27347665708994
1,0.979150591158969
1,-0.224764433683047
1,-0.908963020008337
1,0.863954042679238
1,-0.558816428874147
1,-1.90716782426789
1,1.53084876237583
1,-1.61354451808514
1,-0.423254463704065
1,2.41559622530559
1,0.904886783985309
1,0.77717074304005
1,0.327972890391362
1,1.157715276266
1,-1.14601705667129
1,-0.310710636750103
1,-0.411478523543812
1,-0.316245937581837
1,1.03455896619393
1,0.443172803202712
1,-1.37998451427021
1,-0.573217837462912
1,-0.0679447133168298
1,-0.237732620738157
1,-0.938638301723924
1,2.16881803946641
1,-1.21812265270176
1,0.0917693536358583
1,0.93074174898685
1,-0.3812689398246
1,-0.382197333574335
1,-0.124022693747096
1,0.451472475955793
1,-0.396339848736278
1,-0.817361778399314
1,0.398540305859244
1,-1.93796039880726
1,0.703086255898122
1,-0.430632584391033
1,-1.76254516549809
1,0.325685495415622
1,-0.566003535654436
1,-0.412064590679629
1,0.102394105656711
1,-0.976014733478923
1,0.11566633748044
1,0.367527404504232
1,-0.713816624470375
1,-0.484048119329436
1,-0.675664175463419
1,0.302165188996815
1,1.59945536520252
1,0.0497202625760243
1,0.497413916385378
1,-0.242151028273097
1,0.0354635458202409
1,-1.48058140858234
1,2.09285280562329
1,-0.101616306374393
1,1.07861401230921
1,-0.509921125660569
1,-0.346117155271879
1,-0.590479845310339
1,-0.114633329045438
1,0.514601718240146
1,-1.95350189252727
1,-0.434246325396464
1,1.03151491698148
1,1.10099873963703
1,0.343563970413379
1,-0.201009618609992
1,-0.14647683971256
1,-1.4249045678415
1,1.70527614200573
1,-0.255290871459879
1,-0.743802645948434
1,1.84192600980149
1,-0.112308618199936
1,1.28398551380407
1,0.884603459552781
1,-0.749511323234781
1,1.37904634883824
1,0.47721392011823
1,-0.136428863943525
1,0.229294713877332
1,0.508726762013831
1,-0.398523902483236
1,0.15306573651836
1,-0.829438918682432
1,-1.26062207754174
1,-1.23686337527986
1,-1.26849910711434
1,-1.21086073868053
1,0.441450931637712
1,-0.0467054683344211
1,1.46576607634029
1,-0.435679692453719
1,-0.237061416738422
1,0.204176179526115
1,-0.330668048470152
1,0.340128276159813
1,-0.838350912741924
1,1.38893687439136
1,0.0548178919705613
1,-0.0372176823574004
1,1.87262971327644
1,-1.57848879270811
1,0.334208875386934
1,-2.41832648246493
1,-0.685717915519677
1,0.489721768006652
1,-0.62817183526775
1,-1.64412936679653
1,-1.53042264768861
1,1.1190251981445
1,-2.1325602055942
1,0.377543743553286
1,-0.0748038021923592
1,1.49418942040407
1,-0.660252077884524
1,-0.345302483478853
1,-0.254242361675702
1,-1.87511591013896
1,-1.47403463236629
1,2.46387519186341
1,1.12855504339997
1,0.264852365356657
1,-0.744044549363196
1,0.133113384779364
1,-0.463911442520544
1,1.21533969409577
1,-1.33766527505789
1,-0.201450818072712
1,-0.494561737956565
1,-0.428998436854922
1,0.249169262386722
1,-0.558638134141958
1,-0.462421436397308
1,-1.13369471311227
1,-0.311484253635401
1,0.260697809419386
1,-0.0646584179113551
1,-0.701517523562651
1,-1.52820541139331
1,-1.00641083217512
1,1.16178210466195
1,-0.851532846015315
1,2.44886628713158
1,1.75573481107455
1,-0.842692711751029
1,-0.706449909837919
1,0.856092809097263
1,-0.533753294663425
1,-0.508862650348524
1,1.65193710610807
1,1.39095264309076
1,0.990224340260811
1,-0.785700190267117
1,0.457428376359401
1,0.889837630164996
1,1.74148615503229
1,0.467423040177838
1,-0.552470709383579
1,0.709543516255182
1,0.0740594964730989
1,-1.4151267575514
1,0.187266385370822
1,-0.586871987224365
1,-1.43817930867011
1,-0.979461756893314
1,-0.0330421409448738
1,0.0909772264751147
1,-0.245940839634292
1,-0.979838765994751
1,0.829621267925846
1,0.111521885084181
1,0.0384253745659289
